Sno,Album_Name,Artist_Name,Song_Name,Price,Time,Released,Label,Copyright,Genre,Group
11467,Cozza Frenzy Remix Pack v.1,Bassnectar,Boombox (Noah D Remix),$0.99,3:39," January 26, 2010", Amorphous Music/Child's Play, 2009 Roy Charles Herzer,"Electronica,Dance & Electronic,Dubstep",Electronic
11468,Cozza Frenzy Remix Pack v.1,Bassnectar,Teleport Massive (2010 Remaster),$0.99,4:32," January 26, 2010", Amorphous Music/Child's Play, 2009 Roy Charles Herzer,"Electronica,Dance & Electronic,Dubstep",Electronic
11469,Cozza Frenzy Remix Pack v.1,Bassnectar,Teleport Massive (Bassnectar Remix),$0.99,6:24," January 26, 2010", Amorphous Music/Child's Play, 2009 Roy Charles Herzer,"Electronica,Dance & Electronic,Dubstep",Electronic
11470,Cozza Frenzy Remix Pack v.1,Bassnectar,Teleport Massive (Bassnectar Remix Dub),$0.99,5:40," January 26, 2010", Amorphous Music/Child's Play, 2009 Roy Charles Herzer,"Electronica,Dance & Electronic,Dubstep",Electronic
11471,Cozza Frenzy Remix Pack v.1,Bassnectar,Teleport Massive (RJD2 Remix),$0.99,3:42," January 26, 2010", Amorphous Music/Child's Play, 2009 Roy Charles Herzer,"Electronica,Dance & Electronic,Dubstep",Electronic
11472,Cozza Frenzy Remix Pack v.1,Bassnectar,Teleport Massive (RJD2 Remix Instrumental),$0.99,3:42," January 26, 2010", Amorphous Music/Child's Play, 2009 Roy Charles Herzer,"Electronica,Dance & Electronic,Dubstep",Electronic
11473,Cozza Frenzy Remix Pack v.1,Bassnectar,Teleport Massive (Robot Koch Remix),$0.99,3:33," January 26, 2010", Amorphous Music/Child's Play, 2009 Roy Charles Herzer,"Electronica,Dance & Electronic,Dubstep",Electronic
11474,Cozza Frenzy Remix Pack v.1,Bassnectar,Teleport Massive (Stagga Remix),$0.99,4:01," January 26, 2010", Amorphous Music/Child's Play, 2009 Roy Charles Herzer,"Electronica,Dance & Electronic,Dubstep",Electronic
11475,Cozza Frenzy,Bassnectar,Boombox,$0.99,4:48," September 29, 2009", Child's Play/Amorphous Music, 2009 Roy Charles Herzer,"Dance & Electronic,Drum & Bass,Dubstep",Dance
11476,Cozza Frenzy,Bassnectar,Cozza Frenzy,$0.99,3:44," September 29, 2009", Child's Play/Amorphous Music, 2009 Roy Charles Herzer,"Dance & Electronic,Drum & Bass,Dubstep",Dance
11477,Cozza Frenzy,Bassnectar,Cozza Frenzy (Mega-Bass Remix),$0.99,6:40," September 29, 2009", Child's Play/Amorphous Music, 2009 Roy Charles Herzer,"Dance & Electronic,Drum & Bass,Dubstep",Dance
11478,Cozza Frenzy,Bassnectar,The Churn Of The Century,$0.99,4:03," September 29, 2009", Child's Play/Amorphous Music, 2009 Roy Charles Herzer,"Dance & Electronic,Drum & Bass,Dubstep",Dance
11479,Cozza Frenzy,Bassnectar,Love Here (Bassnectar Remix),$0.99,6:41," September 29, 2009", Child's Play/Amorphous Music, 2009 Roy Charles Herzer,"Dance & Electronic,Drum & Bass,Dubstep",Dance
11480,Cozza Frenzy,Bassnectar,Backpack Rehab (feat. Cates&dpL),$0.99,6:10," September 29, 2009", Child's Play/Amorphous Music, 2009 Roy Charles Herzer,"Dance & Electronic,Drum & Bass,Dubstep",Dance
11481,Cozza Frenzy,Bassnectar,Teleport Massive (feat. Zumbi),$0.99,4:32," September 29, 2009", Child's Play/Amorphous Music, 2009 Roy Charles Herzer,"Dance & Electronic,Drum & Bass,Dubstep",Dance
11482,Cozza Frenzy,Bassnectar,West Coast Lo-Fi Rides Again,$0.99,4:27," September 29, 2009", Child's Play/Amorphous Music, 2009 Roy Charles Herzer,"Dance & Electronic,Drum & Bass,Dubstep",Dance
11483,Cozza Frenzy,Bassnectar,When I Grow Up (Bassnectar Remix),$0.99,6:02," September 29, 2009", Child's Play/Amorphous Music, 2009 Roy Charles Herzer,"Dance & Electronic,Drum & Bass,Dubstep",Dance
11484,Cozza Frenzy,Bassnectar,I Am A Laser,$0.99,5:42," September 29, 2009", Child's Play/Amorphous Music, 2009 Roy Charles Herzer,"Dance & Electronic,Drum & Bass,Dubstep",Dance
11485,Cozza Frenzy,Bassnectar,Window Seat (feat. Double You),$0.99,7:16," September 29, 2009", Child's Play/Amorphous Music, 2009 Roy Charles Herzer,"Dance & Electronic,Drum & Bass,Dubstep",Dance
11486,Cozza Frenzy,Bassnectar,I Wish I Was A Hipster WCL-F Remix (West Coast Lo-Fi Remix),$0.99,1:31," September 29, 2009", Child's Play/Amorphous Music, 2009 Roy Charles Herzer,"Dance & Electronic,Drum & Bass,Dubstep",Dance
11487,Cozza Frenzy,Bassnectar,Are You Ready (ft. Capital J),$0.99,2:51," September 29, 2009", Child's Play/Amorphous Music, 2009 Roy Charles Herzer,"Dance & Electronic,Drum & Bass,Dubstep",Dance
11488,Cranes,Monkey Safari,Cranes,$0.99,8:19," February 13, 2015", Hommage, 2015 Hommage Music GbR,Dance & Electronic,Dance
11489,Cranes,Monkey Safari,Cranes (KÌ¦lsch Remix),$0.99,10:39," February 13, 2015", Hommage, 2015 Hommage Music GbR,Dance & Electronic,Dance
11490,Cranes,Monkey Safari,Cranes (Wolf + Lamb Remix),$0.99,4:33," February 13, 2015", Hommage, 2015 Hommage Music GbR,Dance & Electronic,Dance
11491,Crash & Burn,Basshunter,Crash & Burn,$1.29,3:09," July 30, 2013"," Ultra Records, LLC", 2015 Hommage Music GbR,Dance & Electronic,Dance
11492,Crash & Burn,Basshunter,Crash & Burn (Extended Mix),$1.29,4:54," July 30, 2013"," Ultra Records, LLC", 2015 Hommage Music GbR,Dance & Electronic,Dance
11493,Crash & Burn,Basshunter,Crash & Burn (Josh Williams Remix),$1.29,6:54," July 30, 2013"," Ultra Records, LLC", 2015 Hommage Music GbR,Dance & Electronic,Dance
11494,Crash & Burn,Basshunter,Crash & Burn (Basshunter Remix),$1.29,3:29," July 30, 2013"," Ultra Records, LLC", 2015 Hommage Music GbR,Dance & Electronic,Dance
11495,Crash & Burn,Basshunter,Crash & Burn (Instrumental),$1.29,3:09," July 30, 2013"," Ultra Records, LLC", 2015 Hommage Music GbR,Dance & Electronic,Dance
11496,Crash Into Reason,Tritonal,Crash Into Reason (Original Mix),$0.99,8:14,, Coldharbour Recordings (Armada Music), (c) 2009 Armada Music B.V,"Electronica,Dance & Electronic,Trance",Electronic
11497,Crash Into Reason,Tritonal,Crash Into Reason (Dub Mix),$0.99,8:18,, Coldharbour Recordings (Armada Music), (c) 2009 Armada Music B.V,"Electronica,Dance & Electronic,Trance",Electronic
11498,Crash Into Reason,Tritonal,Crash Into Reason (Moonbeam Mix),$0.99,7:01,, Coldharbour Recordings (Armada Music), (c) 2009 Armada Music B.V,"Electronica,Dance & Electronic,Trance",Electronic
11499,Crash Into Reason,Tritonal,Crash Into Reason (DJ Eco Remix),$0.99,8:09,, Coldharbour Recordings (Armada Music), (c) 2009 Armada Music B.V,"Electronica,Dance & Electronic,Trance",Electronic
11500,Crash My Party (Deluxe Version),Luke Bryan,That's My Kind Of Night,$1.29,3:10," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11501,Crash My Party (Deluxe Version),Luke Bryan,Beer In The Headlights,$1.29,2:51," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11502,Crash My Party (Deluxe Version),Luke Bryan,Crash My Party,$1.29,3:54," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11503,Crash My Party (Deluxe Version),Luke Bryan,Roller Coaster,$1.29,4:19," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11504,Crash My Party (Deluxe Version),Luke Bryan,We Run This Town,$1.29,3:13," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11505,Crash My Party (Deluxe Version),Luke Bryan,Drink A Beer,$1.29,3:22," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11506,Crash My Party (Deluxe Version),Luke Bryan,I See You,$1.29,3:06," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11507,Crash My Party (Deluxe Version),Luke Bryan,Goodbye Girl,$1.29,2:38," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11508,Crash My Party (Deluxe Version),Luke Bryan,Play It Again,$1.29,3:46," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11509,Crash My Party (Deluxe Version),Luke Bryan,Blood Brothers,$1.29,4:03," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11510,Crash My Party (Deluxe Version),Luke Bryan,Out Like That,$1.29,3:18," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11511,Crash My Party (Deluxe Version),Luke Bryan,Shut It Down,$1.29,3:16," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11512,Crash My Party (Deluxe Version),Luke Bryan,Dirt Road Diary,$1.29,3:29," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11513,Crash My Party (Deluxe Version),Luke Bryan,What Is It With You,$1.29,4:00," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11514,Crash My Party (Deluxe Version),Luke Bryan,Sunburnt Lips,$1.29,3:25," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11515,Crash My Party (Deluxe Version),Luke Bryan,Better Than My Heart,$1.29,3:44," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11516,Crash My Party (Deluxe Version),Luke Bryan,Your Mama Should've Named You Whiskey,$1.29,3:44," August 12, 2014", Capitol Records Nashville, (C) 2014 Capitol Records Nashville,Country,Country
11517,Crash My Party,Luke Bryan,That's My Kind Of Night,$1.29,3:10," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11518,Crash My Party,Luke Bryan,Beer In The Headlights,$1.29,2:51," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11519,Crash My Party,Luke Bryan,Crash My Party,$1.29,3:54," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11520,Crash My Party,Luke Bryan,Roller Coaster,$1.29,4:19," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11521,Crash My Party,Luke Bryan,We Run This Town,$1.29,3:13," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11522,Crash My Party,Luke Bryan,Drink A Beer,$1.29,3:22," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11523,Crash My Party,Luke Bryan,I See You,$1.29,3:06," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11524,Crash My Party,Luke Bryan,Goodbye Girl,$1.29,2:38," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11525,Crash My Party,Luke Bryan,Play It Again,$1.29,3:46," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11526,Crash My Party,Luke Bryan,Blood Brothers,$1.29,4:03," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11527,Crash My Party,Luke Bryan,Out Like That,$1.29,3:18," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11528,Crash My Party,Luke Bryan,Shut It Down,$1.29,3:16," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11529,Crash My Party,Luke Bryan,Dirt Road Diary,$1.29,3:31," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11530,Crash My Party,Luke Bryan,That's My Kind Of Night,$1.29,3:10," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11531,Crash My Party,Luke Bryan,Beer In The Headlights,$1.29,2:51," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11532,Crash My Party,Luke Bryan,Crash My Party,$1.29,3:54," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11533,Crash My Party,Luke Bryan,Roller Coaster,$1.29,4:19," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11534,Crash My Party,Luke Bryan,We Run This Town,$1.29,3:13," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11535,Crash My Party,Luke Bryan,Drink A Beer,$1.29,3:22," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11536,Crash My Party,Luke Bryan,I See You,$1.29,3:06," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11537,Crash My Party,Luke Bryan,Goodbye Girl,$1.29,2:38," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11538,Crash My Party,Luke Bryan,Play It Again,$1.29,3:46," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11539,Crash My Party,Luke Bryan,Blood Brothers,$1.29,4:03," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11540,Crash My Party,Luke Bryan,Out Like That,$1.29,3:18," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11541,Crash My Party,Luke Bryan,Shut It Down,$1.29,3:16," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11542,Crash My Party,Luke Bryan,Dirt Road Diary,$1.29,3:31," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11543,Crash My Party,Luke Bryan,That's My Kind Of Night,$1.29,3:10," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11544,Crash My Party,Luke Bryan,Beer In The Headlights,$1.29,2:51," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11545,Crash My Party,Luke Bryan,Crash My Party,$1.29,3:54," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11546,Crash My Party,Luke Bryan,Roller Coaster,$1.29,4:19," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11547,Crash My Party,Luke Bryan,We Run This Town,$1.29,3:13," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11548,Crash My Party,Luke Bryan,Drink A Beer,$1.29,3:22," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11549,Crash My Party,Luke Bryan,I See You,$1.29,3:06," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11550,Crash My Party,Luke Bryan,Goodbye Girl,$1.29,2:38," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11551,Crash My Party,Luke Bryan,Play It Again,$1.29,3:46," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11552,Crash My Party,Luke Bryan,Blood Brothers,$1.29,4:03," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11553,Crash My Party,Luke Bryan,Out Like That,$1.29,3:18," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11554,Crash My Party,Luke Bryan,Shut It Down,$1.29,3:16," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11555,Crash My Party,Luke Bryan,Dirt Road Diary,$1.29,3:31," August 13, 2013", Capitol Records Nashville, (C) 2013 Capitol Records Nashville,Country,Country
11556,Crash and Burn (Originally Performed By Thomas Rhett) [Instrumental Version] - Single,Remix Radio DJ,Crash and Burn (Originally Performed By Thomas Rhett) [Instrumental Version],$0.99,3:12," September 11, 2015", Real Sounds, 2015 Real Sounds,Country,Country
11557,Crazy Beautiful EP,Andy Grammer,Crazy Beautiful,$1.29,3:25," May 21, 2013", S-Curve Records, (C) 2013 S-Curve Records,Pop,Pop
11558,Crazy Beautiful EP,Andy Grammer,I Choose You,$1.29,3:14," May 21, 2013", S-Curve Records, (C) 2013 S-Curve Records,Pop,Pop
11559,Crazy Beautiful EP,Andy Grammer,Crazy Beautiful (Live),$1.29,3:27," May 21, 2013", S-Curve Records, (C) 2013 S-Curve Records,Pop,Pop
11560,Crazy in Love,Beyonce,Crazy in Love (Remix),$1.29,3:46," September 4, 2015", Parkwood Entertainment/Columbia, (C) 2013 S-Curve Records,Pop,Pop
11561,Cremorne Pastoral,"David Miller, Lawrence Bartlett, Paul Hooper, Sven Libaek",Two Preludes,$0.99,3:03," January 1, 1989", Jade, (C) 1989 Jade,Classical,Other
11562,Cremorne Pastoral,"David Miller, Lawrence Bartlett, Paul Hooper, Sven Libaek",Five Colour Preludes,$0.99,7:07," January 1, 1989", Jade, (C) 1989 Jade,Classical,Other
11563,Cremorne Pastoral,"David Miller, Lawrence Bartlett, Paul Hooper, Sven Libaek",Sonatine,$0.99,5:18," January 1, 1989", Jade, (C) 1989 Jade,Classical,Other
11564,Cremorne Pastoral,"David Miller, Lawrence Bartlett, Paul Hooper, Sven Libaek",Horizon of Clouds,$0.99,5:35," January 1, 1989", Jade, (C) 1989 Jade,Classical,Other
11565,Cremorne Pastoral,"David Miller, Lawrence Bartlett, Paul Hooper, Sven Libaek",Haze of Autumn,$0.99,10:00," January 1, 1989", Jade, (C) 1989 Jade,Classical,Other
11566,Cremorne Pastoral,"David Miller, Lawrence Bartlett, Paul Hooper, Sven Libaek",Cremorne Pastoral,$0.99,6:18," January 1, 1989", Jade, (C) 1989 Jade,Classical,Other
11567,Cremorne Pastoral,"David Miller, Lawrence Bartlett, Paul Hooper, Sven Libaek",Five Miniatures for Piano,$0.99,3:26," January 1, 1989", Jade, (C) 1989 Jade,Classical,Other
11568,Cremorne Pastoral,"David Miller, Lawrence Bartlett, Paul Hooper, Sven Libaek",Variations for Piano,$0.99,20:50," January 1, 1989", Jade, (C) 1989 Jade,Classical,Other
11569,Cremorne Pastoral,"David Miller, Lawrence Bartlett, Paul Hooper, Sven Libaek",Hymn to St. Michael and All Angels for Piano,$0.99,3:15," January 1, 1989", Jade, (C) 1989 Jade,Classical,Other
11570,Cremorne Pastoral,"David Miller, Lawrence Bartlett, Paul Hooper, Sven Libaek",The Well of Lonliness for Mandolin,$0.99,4:22," January 1, 1989", Jade, (C) 1989 Jade,Classical,Other
11571,Crime Pays (Amended),Cam'Ron,Crime Pays Intro (Amended Album Version),$1.29,2:32," May 12, 2009", Asylum/Diplomatic Man," 2009 Diplomatic Man, Inc. Manufactured and Distributed by Asylum Records. All Rights Reserved.","Rap & Hip-Hop,East Coast",Hip-Hop
